tick | mnemonic
2227 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2228 | dr[22:0] + pc -> ar
2229 | acc[31:0] -> mem(ar)
2230 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2231 | dr[22:0] + pc -> ar
2232 | mem(ar)[31:0] -> dr
2233 | dr[31:0] -> acc
2234 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2235 | acc - 1 -> acc
2236 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2237 | dr[22:0] + pc -> ar
2238 | acc[31:0] -> mem(ar)
2239 | shadow_acc[31:0] -> mem(shadow_ar)
2240 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2241 | if Z set: jmp @fetch
2242 | pc + extended(dr[22:0]) -> pc
2243 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2244 | dr[22:0] + pc -> ar
2245 | mem(ar)[31:0] -> dr
2246 | dr[31:0] -> acc
2247 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2248 | dr[22:0] + pc -> ar
2249 | mem(ar)[31:0] -> dr
2250 | acc + mem(ar) -> acc
2251 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2252 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
2253 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2254 | dr[22:0] + pc -> ar
2255 | mem(ar)[31:0] -> dr
2256 | dr[31:0] -> acc
2257 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2258 | dr[22:0] + pc -> ar
2259 | mem(ar)[31:0] -> dr
2260 | acc * mem(ar) -> acc
2261 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2262 | dr[22:0] + pc -> ar
2263 | mem(ar)[31:0] -> dr
2264 | acc + mem(ar) -> acc
2265 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2266 | dr[22:0] + pc -> ar
2267 | acc[31:0] -> mem(ar)
2268 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2269 | dr[22:0] + pc -> ar
2270 | mem(ar)[31:0] -> dr
2271 | dr[31:0] -> acc
2272 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2273 | acc - 1 -> acc
2274 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2275 | dr[22:0] + pc -> ar
2276 | acc[31:0] -> mem(ar)
2277 | shadow_acc[31:0] -> mem(shadow_ar)
2278 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2279 | if Z set: jmp @fetch
2280 | pc + extended(dr[22:0]) -> pc
2281 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2282 | dr[22:0] + pc -> ar
2283 | mem(ar)[31:0] -> dr
2284 | dr[31:0] -> acc
2285 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2286 | dr[22:0] + pc -> ar
2287 | mem(ar)[31:0] -> dr
2288 | acc + mem(ar) -> acc
2289 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2290 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
2291 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2292 | dr[22:0] + pc -> ar
2293 | mem(ar)[31:0] -> dr
2294 | dr[31:0] -> acc
2295 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2296 | dr[22:0] + pc -> ar
2297 | mem(ar)[31:0] -> dr
2298 | acc * mem(ar) -> acc
2299 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2300 | dr[22:0] + pc -> ar
2301 | mem(ar)[31:0] -> dr
2302 | acc + mem(ar) -> acc
2303 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2304 | dr[22:0] + pc -> ar
2305 | acc[31:0] -> mem(ar)
2306 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2307 | dr[22:0] + pc -> ar
2308 | mem(ar)[31:0] -> dr
2309 | dr[31:0] -> acc
2310 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2311 | acc - 1 -> acc
2312 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2313 | dr[22:0] + pc -> ar
2314 | acc[31:0] -> mem(ar)
2315 | shadow_acc[31:0] -> mem(shadow_ar)
2316 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2317 | if Z set: jmp @fetch
2318 | pc + extended(dr[22:0]) -> pc
2319 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2320 | dr[22:0] + pc -> ar
2321 | mem(ar)[31:0] -> dr
2322 | dr[31:0] -> acc
2323 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2324 | dr[22:0] + pc -> ar
2325 | mem(ar)[31:0] -> dr
2326 | acc + mem(ar) -> acc
2327 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2328 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
2329 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2330 | dr[22:0] + pc -> ar
2331 | mem(ar)[31:0] -> dr
2332 | dr[31:0] -> acc
2333 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2334 | dr[22:0] + pc -> ar
2335 | mem(ar)[31:0] -> dr
2336 | acc * mem(ar) -> acc
2337 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2338 | dr[22:0] + pc -> ar
2339 | mem(ar)[31:0] -> dr
2340 | acc + mem(ar) -> acc
2341 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2342 | dr[22:0] + pc -> ar
2343 | acc[31:0] -> mem(ar)
2344 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2345 | dr[22:0] + pc -> ar
2346 | mem(ar)[31:0] -> dr
2347 | dr[31:0] -> acc
2348 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2349 | acc - 1 -> acc
2350 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2351 | dr[22:0] + pc -> ar
2352 | acc[31:0] -> mem(ar)
2353 | shadow_acc[31:0] -> mem(shadow_ar)
2354 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2355 | if Z set: jmp @fetch
2356 | pc + extended(dr[22:0]) -> pc
2357 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2358 | dr[22:0] + pc -> ar
2359 | mem(ar)[31:0] -> dr
2360 | dr[31:0] -> acc
2361 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2362 | dr[22:0] + pc -> ar
2363 | mem(ar)[31:0] -> dr
2364 | acc + mem(ar) -> acc
2365 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2366 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
2367 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2368 | dr[22:0] + pc -> ar
2369 | mem(ar)[31:0] -> dr
2370 | dr[31:0] -> acc
2371 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2372 | dr[22:0] + pc -> ar
2373 | mem(ar)[31:0] -> dr
2374 | acc * mem(ar) -> acc
2375 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2376 | dr[22:0] + pc -> ar
2377 | mem(ar)[31:0] -> dr
2378 | acc + mem(ar) -> acc
2379 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2380 | dr[22:0] + pc -> ar
2381 | acc[31:0] -> mem(ar)
2382 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2383 | dr[22:0] + pc -> ar
2384 | mem(ar)[31:0] -> dr
2385 | dr[31:0] -> acc
2386 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2387 | acc - 1 -> acc
2388 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2389 | dr[22:0] + pc -> ar
2390 | acc[31:0] -> mem(ar)
2391 | shadow_acc[31:0] -> mem(shadow_ar)
2392 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2393 | if Z set: jmp @fetch
2394 | pc + extended(dr[22:0]) -> pc
2395 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2396 | dr[22:0] + pc -> ar
2397 | mem(ar)[31:0] -> dr
2398 | dr[31:0] -> acc
2399 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2400 | dr[22:0] + pc -> ar
2401 | mem(ar)[31:0] -> dr
2402 | acc + mem(ar) -> acc
2403 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2404 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
2405 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2406 | dr[22:0] + pc -> ar
2407 | mem(ar)[31:0] -> dr
2408 | dr[31:0] -> acc
2409 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2410 | dr[22:0] + pc -> ar
2411 | mem(ar)[31:0] -> dr
2412 | acc * mem(ar) -> acc
2413 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2414 | dr[22:0] + pc -> ar
2415 | mem(ar)[31:0] -> dr
2416 | acc + mem(ar) -> acc
2417 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2418 | dr[22:0] + pc -> ar
2419 | acc[31:0] -> mem(ar)
2420 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2421 | dr[22:0] + pc -> ar
2422 | mem(ar)[31:0] -> dr
2423 | dr[31:0] -> acc
2424 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2425 | acc - 1 -> acc
2426 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2427 | dr[22:0] + pc -> ar
2428 | acc[31:0] -> mem(ar)
2429 | shadow_acc[31:0] -> mem(shadow_ar)
2430 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2431 | if Z set: jmp @fetch
2432 | pc + extended(dr[22:0]) -> pc
2433 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2434 | dr[22:0] + pc -> ar
2435 | mem(ar)[31:0] -> dr
2436 | dr[31:0] -> acc
2437 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2438 | dr[22:0] + pc -> ar
2439 | mem(ar)[31:0] -> dr
2440 | acc + mem(ar) -> acc
2441 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2442 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
2443 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2444 | dr[22:0] + pc -> ar
2445 | mem(ar)[31:0] -> dr
2446 | dr[31:0] -> acc
2447 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2448 | dr[22:0] + pc -> ar
2449 | mem(ar)[31:0] -> dr
2450 | acc * mem(ar) -> acc
2451 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2452 | dr[22:0] + pc -> ar
2453 | mem(ar)[31:0] -> dr
2454 | acc + mem(ar) -> acc
2455 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2456 | dr[22:0] + pc -> ar
2457 | acc[31:0] -> mem(ar)
2458 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2459 | dr[22:0] + pc -> ar
2460 | mem(ar)[31:0] -> dr
2461 | dr[31:0] -> acc
2462 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2463 | acc - 1 -> acc
2464 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2465 | dr[22:0] + pc -> ar
2466 | acc[31:0] -> mem(ar)
2467 | shadow_acc[31:0] -> mem(shadow_ar)
2468 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2469 | if Z set: jmp @fetch
2470 | pc + extended(dr[22:0]) -> pc
2471 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2472 | dr[22:0] + pc -> ar
2473 | mem(ar)[31:0] -> dr
2474 | dr[31:0] -> acc
2475 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2476 | dr[22:0] + pc -> ar
2477 | mem(ar)[31:0] -> dr
2478 | acc + mem(ar) -> acc
2479 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2480 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
2481 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2482 | dr[22:0] + pc -> ar
2483 | mem(ar)[31:0] -> dr
2484 | dr[31:0] -> acc
2485 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2486 | dr[22:0] + pc -> ar
2487 | mem(ar)[31:0] -> dr
2488 | acc * mem(ar) -> acc
2489 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2490 | dr[22:0] + pc -> ar
2491 | mem(ar)[31:0] -> dr
2492 | acc + mem(ar) -> acc
2493 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2494 | dr[22:0] + pc -> ar
2495 | acc[31:0] -> mem(ar)
2496 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2497 | dr[22:0] + pc -> ar
2498 | mem(ar)[31:0] -> dr
2499 | dr[31:0] -> acc
2500 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2501 | acc - 1 -> acc
2502 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2503 | dr[22:0] + pc -> ar
2504 | acc[31:0] -> mem(ar)
2505 | shadow_acc[31:0] -> mem(shadow_ar)
2506 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2507 | if Z set: jmp @fetch
2508 | pc + extended(dr[22:0]) -> pc
2509 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2510 | dr[22:0] + pc -> ar
2511 | mem(ar)[31:0] -> dr
2512 | dr[31:0] -> acc
2513 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2514 | dr[22:0] + pc -> ar
2515 | mem(ar)[31:0] -> dr
2516 | acc + mem(ar) -> acc
2517 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2518 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
2519 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2520 | dr[22:0] + pc -> ar
2521 | mem(ar)[31:0] -> dr
2522 | dr[31:0] -> acc
2523 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2524 | dr[22:0] + pc -> ar
2525 | mem(ar)[31:0] -> dr
2526 | acc * mem(ar) -> acc
2527 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2528 | dr[22:0] + pc -> ar
2529 | mem(ar)[31:0] -> dr
2530 | acc + mem(ar) -> acc
2531 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2532 | dr[22:0] + pc -> ar
2533 | acc[31:0] -> mem(ar)
2534 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2535 | dr[22:0] + pc -> ar
2536 | mem(ar)[31:0] -> dr
2537 | dr[31:0] -> acc
2538 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2539 | acc - 1 -> acc
2540 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2541 | dr[22:0] + pc -> ar
2542 | acc[31:0] -> mem(ar)
2543 | shadow_acc[31:0] -> mem(shadow_ar)
2544 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2545 | if Z set: jmp @fetch
2546 | pc + extended(dr[22:0]) -> pc
2547 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2548 | dr[22:0] + pc -> ar
2549 | mem(ar)[31:0] -> dr
2550 | dr[31:0] -> acc
2551 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2552 | dr[22:0] + pc -> ar
2553 | mem(ar)[31:0] -> dr
2554 | acc + mem(ar) -> acc
2555 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2556 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
2557 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2558 | dr[22:0] + pc -> ar
2559 | mem(ar)[31:0] -> dr
2560 | dr[31:0] -> acc
2561 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2562 | dr[22:0] + pc -> ar
2563 | mem(ar)[31:0] -> dr
2564 | acc * mem(ar) -> acc
2565 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2566 | dr[22:0] + pc -> ar
2567 | mem(ar)[31:0] -> dr
2568 | acc + mem(ar) -> acc
2569 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2570 | dr[22:0] + pc -> ar
2571 | acc[31:0] -> mem(ar)
2572 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2573 | dr[22:0] + pc -> ar
2574 | mem(ar)[31:0] -> dr
2575 | dr[31:0] -> acc
2576 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2577 | acc - 1 -> acc
2578 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2579 | dr[22:0] + pc -> ar
2580 | acc[31:0] -> mem(ar)
2581 | shadow_acc[31:0] -> mem(shadow_ar)
2582 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2583 | if Z set: jmp @fetch
2584 | pc + extended(dr[22:0]) -> pc
2585 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2586 | dr[22:0] + pc -> ar
2587 | mem(ar)[31:0] -> dr
2588 | dr[31:0] -> acc
2589 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2590 | dr[22:0] + pc -> ar
2591 | mem(ar)[31:0] -> dr
2592 | acc + mem(ar) -> acc
2593 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2594 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
2595 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2596 | dr[22:0] + pc -> ar
2597 | mem(ar)[31:0] -> dr
2598 | dr[31:0] -> acc
2599 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2600 | dr[22:0] + pc -> ar
2601 | mem(ar)[31:0] -> dr
2602 | acc * mem(ar) -> acc
2603 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2604 | dr[22:0] + pc -> ar
2605 | mem(ar)[31:0] -> dr
2606 | acc + mem(ar) -> acc
2607 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2608 | dr[22:0] + pc -> ar
2609 | acc[31:0] -> mem(ar)
2610 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2611 | dr[22:0] + pc -> ar
2612 | mem(ar)[31:0] -> dr
2613 | dr[31:0] -> acc
2614 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2615 | acc - 1 -> acc
2616 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2617 | dr[22:0] + pc -> ar
2618 | acc[31:0] -> mem(ar)
2619 | shadow_acc[31:0] -> mem(shadow_ar)
2620 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2621 | if Z set: jmp @fetch
2622 | pc + extended(dr[22:0]) -> pc
2623 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2624 | dr[22:0] + pc -> ar
2625 | mem(ar)[31:0] -> dr
2626 | dr[31:0] -> acc
2627 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2628 | dr[22:0] + pc -> ar
2629 | mem(ar)[31:0] -> dr
2630 | acc + mem(ar) -> acc
2631 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2632 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
2633 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2634 | dr[22:0] + pc -> ar
2635 | mem(ar)[31:0] -> dr
2636 | dr[31:0] -> acc
2637 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2638 | dr[22:0] + pc -> ar
2639 | mem(ar)[31:0] -> dr
2640 | acc * mem(ar) -> acc
2641 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2642 | dr[22:0] + pc -> ar
2643 | mem(ar)[31:0] -> dr
2644 | acc + mem(ar) -> acc
2645 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2646 | dr[22:0] + pc -> ar
2647 | acc[31:0] -> mem(ar)
2648 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2649 | dr[22:0] + pc -> ar
2650 | mem(ar)[31:0] -> dr
2651 | dr[31:0] -> acc
2652 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2653 | acc - 1 -> acc
2654 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2655 | dr[22:0] + pc -> ar
2656 | acc[31:0] -> mem(ar)
2657 | shadow_acc[31:0] -> mem(shadow_ar)
2658 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2659 | if Z set: jmp @fetch
2660 | pc + extended(dr[22:0]) -> pc
2661 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2662 | dr[22:0] + pc -> ar
2663 | mem(ar)[31:0] -> dr
2664 | dr[31:0] -> acc
2665 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2666 | dr[22:0] + pc -> ar
2667 | mem(ar)[31:0] -> dr
2668 | acc + mem(ar) -> acc
2669 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2670 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
2671 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2672 | dr[22:0] + pc -> ar
2673 | mem(ar)[31:0] -> dr
2674 | dr[31:0] -> acc
2675 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2676 | dr[22:0] + pc -> ar
2677 | mem(ar)[31:0] -> dr
2678 | acc * mem(ar) -> acc
2679 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2680 | dr[22:0] + pc -> ar
2681 | mem(ar)[31:0] -> dr
2682 | acc + mem(ar) -> acc
2683 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2684 | dr[22:0] + pc -> ar
2685 | acc[31:0] -> mem(ar)
2686 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2687 | dr[22:0] + pc -> ar
2688 | mem(ar)[31:0] -> dr
2689 | dr[31:0] -> acc
2690 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2691 | acc - 1 -> acc
2692 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2693 | dr[22:0] + pc -> ar
2694 | acc[31:0] -> mem(ar)
2695 | shadow_acc[31:0] -> mem(shadow_ar)
2696 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2697 | if Z set: jmp @fetch
2698 | pc + extended(dr[22:0]) -> pc
2699 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2700 | dr[22:0] + pc -> ar
2701 | mem(ar)[31:0] -> dr
2702 | dr[31:0] -> acc
2703 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2704 | dr[22:0] + pc -> ar
2705 | mem(ar)[31:0] -> dr
2706 | acc + mem(ar) -> acc
2707 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2708 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
2709 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2710 | dr[22:0] + pc -> ar
2711 | mem(ar)[31:0] -> dr
2712 | dr[31:0] -> acc
2713 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2714 | dr[22:0] + pc -> ar
2715 | mem(ar)[31:0] -> dr
2716 | acc * mem(ar) -> acc
2717 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2718 | dr[22:0] + pc -> ar
2719 | mem(ar)[31:0] -> dr
2720 | acc + mem(ar) -> acc
2721 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2722 | dr[22:0] + pc -> ar
2723 | acc[31:0] -> mem(ar)
2724 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2725 | dr[22:0] + pc -> ar
2726 | mem(ar)[31:0] -> dr
2727 | dr[31:0] -> acc
2728 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2729 | acc - 1 -> acc
2730 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2731 | dr[22:0] + pc -> ar
2732 | acc[31:0] -> mem(ar)
2733 | shadow_acc[31:0] -> mem(shadow_ar)
2734 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2735 | if Z set: jmp @fetch
2736 | pc + extended(dr[22:0]) -> pc
2737 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2738 | dr[22:0] + pc -> ar
2739 | mem(ar)[31:0] -> dr
2740 | dr[31:0] -> acc
2741 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2742 | dr[22:0] + pc -> ar
2743 | mem(ar)[31:0] -> dr
2744 | acc + mem(ar) -> acc
2745 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2746 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
2747 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2748 | dr[22:0] + pc -> ar
2749 | mem(ar)[31:0] -> dr
2750 | dr[31:0] -> acc
2751 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2752 | dr[22:0] + pc -> ar
2753 | mem(ar)[31:0] -> dr
2754 | acc * mem(ar) -> acc
2755 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2756 | dr[22:0] + pc -> ar
2757 | mem(ar)[31:0] -> dr
2758 | acc + mem(ar) -> acc
2759 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2760 | dr[22:0] + pc -> ar
2761 | acc[31:0] -> mem(ar)
2762 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2763 | dr[22:0] + pc -> ar
2764 | mem(ar)[31:0] -> dr
2765 | dr[31:0] -> acc
2766 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2767 | acc - 1 -> acc
2768 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2769 | dr[22:0] + pc -> ar
2770 | acc[31:0] -> mem(ar)
2771 | shadow_acc[31:0] -> mem(shadow_ar)
2772 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2773 | if Z set: jmp @fetch
2774 | pc + extended(dr[22:0]) -> pc
2775 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2776 | dr[22:0] + pc -> ar
2777 | mem(ar)[31:0] -> dr
2778 | dr[31:0] -> acc
2779 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2780 | dr[22:0] + pc -> ar
2781 | mem(ar)[31:0] -> dr
2782 | acc + mem(ar) -> acc
2783 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
